ui,vi,wi
13.66,-16.08,-4.56
18.01,-19.61,-4.3
22.1,-20.48,-4.8
19.52,-18.5,-4.81
12.96,-24.25,-5.4
11.59,-23.85,-5.59
22.31,-15.63,-4.96
32.92,-10.67,-6.16
31.32,-6.74,-7.43
23.1,-5.59,-6.52
25.64,-17.83,-7.01
30.03,-15.49,-8.51
35.16,-8.23,-8.81
38.35,-1.48,-9.07
37.84,4.77,-9.59
32.57,6.52,-8.13
34.03,-4.95,-8.53
39.71,-5.21,-11.3
32.08,-0.58,-12.87
24.98,-18.74,-12.45
22.72,-8.63,-12.97
31.3,-5.31,-13.07
26.01,-6.43,-13.07
23.28,-5.29,-10.44
22.18,-6.35,-9.03
22.25,-11.77,-9.41
23.16,-16.45,-9.91
24.59,-18.89,-10.31
24.47,-13.67,-9.12
24.81,-7.11,-7.47
23.32,-9.15,-6.63
18.04,-18.78,-8.51
25.84,-25.26,-10.45
25.37,-14.94,-9.35
25.16,-12.86,-7.78
27.12,-14.79,-7.24
29.09,-13.44,-8.39
22.33,-16.31,-8.77
17.53,-14.9,-8.58
15.89,-18.27,-9.52
20.41,-19.91,-9.25
28.39,-17.14,-8.9
22.29,-8.52,-8.53
22.12,-17.91,-7.48
23.29,-27.33,-8.85
21.36,-21.03,-8.3
16.7,-8.54,-6.22
18.09,-9.35,-6.17
26.67,-14.74,-6.07
33.89,-15.58,-7.5
33.75,-6.68,-9.19
30.92,-6.01,-10.93
19.4,-7.88,-10.36
18.43,-2.59,-7.65
17.81,-5.28,-6.54
20.45,-10.74,-6.26
21.89,-23.14,-6.34
23.91,-18.19,-7.55
24.99,-23.36,-9.24
23.62,-12.33,-9.29
19.58,-7.26,-7.54
30.14,-9.28,-7.17
34.13,-5.39,-6.54
23.78,0.3,-5.76
19.84,-12.55,-4.31
21.99,-16.1,-4.47
22,-21.21,-4.93
29.48,-15.9,-5.42
31.27,-11.01,-6.71
30.43,-12.42,-7.66
29.69,-15.5,-8.55
31.28,-13.31,-9.11
29.99,-11.92,-9.73
29.48,-12.55,-9.62
29.11,-11.93,-9.93
25.83,-2.11,-8.2
20.92,0.79,-5.95
24.4,-0.57,-5.03
24.48,-0.06,-4.29
21.64,-13.2,-3.75
27.74,-13.52,-4.77
28.82,-13.51,-6.86
27.88,-10.74,-7.32
23.32,-13.92,-7.64
25.78,-16.72,-7.78
27.88,-15.11,-7.31
27.05,-9.55,-8.64
25.62,-6.89,-8.19
24.93,-6.49,-7.62
29.55,-8.65,-7.36
29.85,-6.41,-7.47
31.91,-5.99,-7.99
29.79,-6.61,-7.45
26.35,-6.08,-6.68
26.6,-9.33,-6.61
26.25,-9.25,-6.95
25.71,-5.31,-5.96
25.48,-8.46,-5.48
26.83,-12.04,-5.33
26.75,-14.03,-5.95
28.16,-11.8,-6.08
28.58,-12.24,-6.66
29.14,-11.38,-6.96
27.97,-10.53,-7.46
28.02,-13.6,-7.89
27.84,-8.79,-7.57
24.91,-4.16,-6.71
27.35,-15.77,-7.88
28.36,-7.3,-7.8
27.91,-6.51,-7.71
27.9,-4.62,-7.55
27.38,-4.94,-6.81
22,-9.21,-6.47
24.13,-10.15,-5.37
27.12,-8.55,-5.51
28.14,-11.43,-6.77
25.41,-12.6,-7.85
24.4,-13.73,-8.43
24.67,-12.66,-9.34
22.18,-10.33,-10.74
17.72,-11.74,-11.83
18.22,-16.68,-12.66
17.47,-18.45,-13.04
11.6,-19.71,-13.08
7.51,-16.04,-11.82
3.89,-16.52,-11.36
6.13,-31.77,-11.63
3.92,-32.66,-11.85
4.04,-31,-12.4
7.7,-24.63,-11.32
9.36,-22.45,-10.85
2.03,-20.07,-9.72
-1.39,-25.25,-9.17
10.71,-27.28,-10.01
4.32,-31.73,-10.52
2.23,-13.97,-9.06
3.87,-16.08,-9.66
10.65,-32.42,-10.05
18.35,-27.28,-9.52
19.71,-19.03,-8.23
15.54,-27.1,-8.78
19.01,-26.99,-8.1
16.96,-28.22,-7.76
18.66,-28.97,-7.69
24.93,-17.29,-6.33
13.92,-18.86,-5.67
10.01,-25.18,-5.52
15.47,-30.53,-6.42
24.5,-27.53,-7.66
26.14,-20.73,-7.17
23.81,-22.74,-5.99
25.05,-22.96,-6.38
29.64,-19.19,-7.06
27.51,-11.89,-5.24
24.83,-19.7,-4.04
24.38,-21.56,-4.19
22.43,-23.64,-5.92
25.09,-26.74,-6.44
27.87,-29.02,-9.44
23.53,-18.14,-10.76
20.46,-16.65,-11.46
19.93,-18.87,-10.84
22.84,-20.08,-9.48
25.23,-18.49,-8.8
26.19,-16.6,-8.49
29.72,-13.81,-7.94
32.48,-11.77,-7.48
31.65,-8.65,-7.12
29.99,-11.39,-7.68
28.03,-12.05,-7.35
20.49,-12.19,-7.14
12.86,-23.24,-7.3
18.31,-26.51,-7.61
21.97,-21.18,-7.73
22.45,-15.91,-6.73
16.55,-16.75,-6.85
11.93,-13.69,-3.27
10.18,-20.84,-4.08
10.82,-28.5,-6.78
14.08,-22.54,-6.54
23.56,-31.29,-9.55
22.9,-15,-10.8
25.14,-13.04,-12.04
23.02,-13.97,-12.65
20.83,-14.29,-12.96
19.84,-19.17,-14.2
18.04,-15.15,-14.59
20.37,-12.53,-15.14
19.78,-13,-14.86
22.1,-15.78,-15.31
20.06,-12.35,-15.02
21.14,-16,-14.83
18.57,-12.65,-14.47
12.1,-15.99,-14.02
14.98,-26.78,-14.64
17.99,-24.37,-14.82
17.94,-21.31,-15.44
18.89,-18.3,-15.44
20.53,-17.29,-15.53
19.85,-14.85,-15.42
19.56,-15.68,-16.18
18.74,-17.06,-16.74
15.78,-22.73,-16.18
17.31,-22.89,-15.95
19.71,-20.66,-16.35
23.71,-16.32,-19.1
26.26,-7.2,-18.18
27.01,-8.31,-17.34
26.86,-9.16,-17.41
26.22,-12.4,-17.49
26.76,-14.38,-17.54
26.02,-12.79,-17.46
24.06,-13.1,-17.3
24.04,-17.72,-17.2
24.85,-15.15,-16.95
25.19,-15.76,-16.59
24.66,-13.99,-15.48
23.72,-13.1,-14.16
21.5,-12.73,-13
24.28,-17.45,-13.32
28.45,-17.72,-13.76
30.96,-15.8,-13.8
31.08,-13.07,-13.84
31.45,-10.95,-12.92
30.25,-12.61,-12.43
27.37,-14.09,-12.23
26.96,-14.96,-11.5
27.01,-16.4,-10.97
26.4,-17.77,-10.37
26.18,-18.5,-10.36
27.27,-18.18,-10.21
30.6,-17.98,-10.57
32.07,-15.54,-11.04
32.81,-12.93,-11.28
32.43,-15.38,-12.11
31.01,-15.36,-12.59
29.52,-13.71,-12.95
28.36,-13.23,-12.65
26.92,-14.97,-12.4
26.03,-15.32,-11.68
26.04,-17.19,-11.41
27.05,-15.79,-10.96
26.87,-17.28,-11.03
27.11,-15.71,-10.88
25.73,-16.15,-10.66
26.72,-18.4,-10.69
26.9,-17.53,-10.65
27.78,-15.71,-10.47
27.63,-16.66,-10.93
26.08,-16.02,-11.35
26.21,-16.09,-11.59
27.07,-14.58,-11.85
25,-11.43,-11.63
23.71,-15.03,-11.81
23.92,-13.79,-11.55
24.87,-15.19,-11.27
26.07,-15.55,-10.82
22.53,-14.83,-9.63
22.33,-19.27,-8.86
24.53,-21.18,-8.49
26.45,-21.24,-9.07
26.95,-18.61,-9.05
26.64,-19.17,-9.85
26.75,-19.01,-10.07
26.82,-17.54,-9.86
27.09,-16.14,-9.9
24.97,-15.93,-9.73
24.4,-17.52,-9.02
23.09,-16.56,-8.43
17.09,-17.05,-7.98
18.79,-25.93,-8.66
32.44,-11.44,-6.08
27.77,-16.12,-7.6
23.71,-13.89,-9.41
23.05,-10.96,-11.78
18.84,-13.69,-13.2
15.73,-13.83,-14.8
8.66,-14.75,-11.97
9.46,-25.04,-11.85
12.26,-27.17,-12.73
13.43,-25.75,-13.02
17.04,-24.7,-12.91
19.16,-22.19,-13.28
22.13,-16.4,-12.91
20.46,-16.75,-12.42
16.95,-16.8,-11.42
18.67,-19.9,-11.46
23.23,-21.21,-12.57
24.29,-16.91,-13.01
24.01,-18.29,-13.86
26.38,-16.34,-14.83
27.59,-15.41,-15.7
26.07,-13.98,-16
27.18,-11.98,-15.84
27.66,-16.58,-15.79
25.83,-14.78,-15.2
26.54,-14.94,-14.72
26.47,-12.97,-13.58
27.84,-14.34,-13.28
27.94,-13.51,-12.55
27.09,-13.49,-11.96
27.09,-12.9,-11.73
26,-13.91,-11.48
23.67,-13.93,-11
23.73,-16.63,-11.02
24.33,-16.47,-11.13
24.07,-18.16,-11.19
25.16,-14.64,-10.83
24,-18.55,-11.13
27.18,-18.46,-12.24
26.9,-17.1,-13.17
25.16,-14.89,-12.59
25.09,-15.85,-12.02
20.76,-17.07,-11.23
18.93,-20.56,-11.18
19.35,-17.38,-11.46
19.55,-18.33,-11.07
21.07,-17.31,-10.3
21.52,-18.5,-10.51
21.97,-19.41,-10.36
23.29,-17.01,-9.62
25.47,-17.82,-10.03
27.35,-16.79,-11.07
27.3,-12.56,-11.81
23.93,-11.77,-11.83
17.38,-18.04,-11.99
15.52,-18.96,-12.43
13.91,-30.46,-11.81
15.27,-25.12,-10.08
19.63,-17.11,-8.7
22.28,-21.34,-9.53
22.3,-16.88,-9.32
23.49,-19.37,-8.33
26.93,-21.49,-9.05
27.4,-20.1,-9.66
27.14,-17.74,-10.31
26.09,-17.31,-10.17
27.08,-16.41,-9.75
22.73,-19.91,-9.46
23.07,-21.71,-9.07
23.17,-22.77,-9.29
27.74,-20.31,-9.69
25.45,-21.46,-10.77
24.69,-22.18,-10.6
26.2,-21.51,-10.52
27.38,-20.88,-10.91
27.07,-19.17,-11.06
28.11,-20.39,-11.45
26.91,-18.95,-11.64
27.84,-18.04,-12.2
25.67,-16.61,-12.58
23.7,-14.76,-12.47
22.85,-13.74,-11.87
22.53,-14.85,-11.57
23.67,-16.17,-11.23
25.05,-16.2,-11.14
26.31,-15.94,-10.86
26.43,-15.36,-10.84
24.81,-13.85,-10.74
24.43,-14.62,-10.52
24.11,-14.49,-10.64
28.54,-13.4,-11.49
29.35,-6.42,-10.93
24.48,-8.49,-9.95
22.85,-17.13,-10.16
24.2,-15.08,-10.67
22.99,-14.07,-10.81
19.7,-14.75,-10.7
20.38,-17.89,-10.77
21.33,-17.27,-10.98
21.67,-16.19,-10.72
21.14,-15.53,-10.8
19.04,-16.28,-10.34
17.83,-13.56,-9.77
15.62,-18.45,-10.13
14.46,-18.57,-10.43
14.55,-20.04,-10.8
17.12,-18.13,-11.17
17.16,-18.18,-11.06
14.49,-20.41,-11.73
14.39,-19.12,-11.62
15.78,-21.03,-11.81
16.7,-21.87,-12.45
15.75,-20.44,-12.9
15.71,-21.21,-13.87
17.74,-18.73,-13.99
18.22,-14.11,-13.96
17.99,-13.92,-14.01
19.6,-18.39,-15.2
22.02,-17.38,-15.7
20.69,-13.62,-15.35
16.38,-14.1,-14.25
15.16,-15.49,-14.12
12.79,-12.88,-12.68
16.54,-15.35,-12.57
18.77,-23.56,-14.2
17.17,-13.38,-13.38
9.12,-9.84,-12.01
6.19,-17.39,-12.43
8.76,-20.93,-14.27
8.07,-23.23,-16.61
4.97,-25.28,-16.62
2.06,-24.79,-15.76
1.26,-24.97,-15.82
8.56,-13.95,-17.86
15.08,-15.47,-17.22
17.94,-17.15,-17.21
21.6,-13.99,-17.95
23.05,-9.55,-16.68
22.24,-9.67,-14.6
23.41,-10.21,-14.15
21.29,-12.01,-14.15
20.01,-13.17,-14.38
20.52,-11.81,-14.3
19.06,-9.3,-13.75
18.98,-11.6,-13.79
18.2,-12.91,-13.76
19.6,-14.79,-14.02
21.88,-12.26,-14.6
20.29,-12.24,-15.14
19.9,-14.21,-14.91
21.47,-14.56,-14.92
22.38,-9.97,-14.36
21.92,-10.85,-14.58
18.58,-11.86,-14.89
14.66,-13.21,-14.86
16.53,-10.3,-14.11
14.46,-13.27,-12.94
15.77,-19.71,-14.25
14.99,-19.4,-14.95
14.33,-18.16,-15.14
16.35,-23.25,-16.09
14.93,-18.83,-15.93
14.62,-20.21,-15.81
12.81,-18.88,-15.52
11.78,-18.66,-15.03
22.31,-18.07,-17.37
24.98,-5.83,-16.81
21.4,-13.21,-14.58
18.29,-15.99,-14.71
18.2,-16.92,-15.38
17.46,-16.37,-14.44
17.61,-17.42,-13.96
16.52,-17.18,-13.46
13.7,-21.32,-13.41
14.66,-23.37,-14.02
17.76,-20.43,-14.42
18.35,-16.17,-14.75
17.44,-15.31,-14.54
19.17,-15.68,-14.19
19.73,-13.16,-13.33
19.56,-12.5,-12.24
18.1,-12.58,-11.81
16.83,-13.57,-11.25
18.63,-16.8,-10.82
15.69,-15.23,-11
14.14,-16.03,-11.79
17.39,-18.06,-13.95
15.64,-14.87,-14.71
12.57,-13.08,-13.98
8.96,-24.13,-14.44
16.2,-26.51,-15.91
18.43,-15.35,-15.67
17.91,-15.36,-14.99
18.32,-17.92,-15.29
15.43,-19.34,-15.53
17.15,-19.82,-15.65
19.08,-16.55,-15.55
18.99,-13.94,-15.11
19.53,-17.31,-15.16
20.86,-16.56,-15.73
21.55,-11.9,-15.61
19.31,-13.21,-14.58
17.78,-15.99,-14.23
20.2,-17.45,-14.26
21.3,-15.58,-14.33
21.09,-14.91,-13.72
16.34,-18.48,-14.18
13.08,-23.18,-14.38
10.55,-25.22,-14.65
13.88,-23.92,-15.55
18.19,-17.35,-15.68
19.73,-14.5,-14.98
22.08,-15.56,-14.54
25.98,-16.77,-15.43
24.49,-10.2,-14.08
20.85,-15.38,-13
21.88,-12.02,-12.61
21.01,-14.39,-12.83
20.52,-15.32,-13.61
20.24,-18.27,-13.8
19.24,-19.11,-14.12
19.58,-22.3,-16.46
15.33,-18.54,-17.17
15.62,-20.43,-17.6
16.85,-21.61,-17.8
14.2,-18.96,-16.56
13.92,-20.44,-16.85
16.32,-27.65,-19.31
16.61,-17.9,-19.87
23.22,-17.12,-19.57
23.58,-14.61,-19.62
25.76,-6.38,-19.1
26.93,-3.61,-18.97
21.91,-2.95,-17.99
19.39,-6.78,-17.65
19.93,-8.48,-17.59
22.39,-5.9,-17.83
22.2,-7.92,-17.57
19.02,-6.11,-17.37
16.94,-8.93,-16.97
17.4,-8.95,-16.48
16.49,-11.08,-16.23
16.79,-13.95,-16.76
17.96,-16.26,-16.74
19.96,-16.7,-17.14
23.98,-17.15,-17.94
22.97,-7.06,-17.14
23.33,-7.18,-16.42
22.45,-8.4,-15.81
21.02,-8.45,-15.37
24.32,-8.42,-15.33
24.81,-9.31,-15.07
24.29,-11.22,-15.5
22.48,-7.08,-15.24
23.79,-8.42,-15.63
25.41,-2.4,-15.14
22.29,-2.71,-14.3
21.95,-12.1,-14.64
20.25,-9.38,-14.92
16.88,-6.97,-11.2
15.95,-16.92,-11.42
13.31,-18.59,-11.68
12.39,-19.69,-11.67
8.53,-24.06,-11.66
11.44,-26.57,-13.05
10.1,-23.43,-12.91
11.64,-25.77,-12.41
10.85,-31.68,-12.56
9.09,-26.45,-11.29
7.62,-27.45,-11.4
5.39,-30.38,-12.43
8.28,-28.09,-11.32
14.23,-28.1,-11.62
22.47,-18.84,-11.07
23.62,-14.64,-10.59
25.28,-13.23,-10.57
24.69,-12.56,-9.99
23.84,-15.05,-10.12
23.95,-13.76,-10.63
21.82,-16.31,-11.38
23.38,-17.17,-11.89
22.96,-13.3,-11.47
21.17,-12.7,-11.1
20.28,-17.65,-11.06
22.51,-17.48,-11.08
22.73,-15.64,-11.84
19.48,-20.04,-11.9
17.98,-19.12,-11.68
20.32,-17.41,-10.85
20.34,-23.23,-11.95
17.04,-13.7,-11.28
15.53,-16.89,-10.43
8.78,-27.08,-11.77
11.92,-29.33,-11.27
19.16,-29.8,-11.71
21.16,-18.73,-11.24
25.53,-22.7,-13.26
29.05,-14.54,-12.18
28.62,-18.35,-9.62
29.23,-24.73,-11.15
35.5,-15.82,-12.65
34.93,-6.87,-12.45
32.82,-2.69,-10.97
31.46,-14.17,-11.43
31.06,-16.03,-11.34
26.25,-18.69,-10.68
19.68,-23.85,-10.44
13.76,-19.19,-9.68
11.65,-22.5,-10.97
12.15,-22.22,-11.94
15.31,-18.14,-13.94
17.03,-10,-13.88
24.54,-6.27,-13.12
23.03,-9.75,-12.92
19,-16.06,-12.72
14.15,-18.44,-12.27
10.12,-23.47,-12.82
10.38,-26.99,-16.14
15.06,-20.42,-18.28
15.73,-17.8,-18.74
17.2,-19.79,-19.57
17.73,-18.62,-18.98
13.82,-20.95,-18.86
11.82,-25.1,-18.53
13.17,-37.07,-20.66
17.99,-22.5,-19.73
18.71,-17.77,-20.23
21.2,-13.35,-20.16
17.35,-17.62,-20.54
17.34,-21.63,-20.02
11.27,-24.2,-18.79
8.73,-30.61,-18.46
11.29,-26.39,-17.83
13.39,-23.52,-19.74
19.66,-20.35,-19.75
22.37,-18.66,-18.81
15.03,-14.87,-16
26.27,-16.64,-17.95
21.47,-23.48,-19.61
21.86,-26.03,-19.45
-66.61,110.98,6.46
20.28,-13.98,-20.55
20.94,-17.28,-19.71
19.47,-13.31,-18.36
25.38,-24.63,-19.24
30.11,-18.21,-19.03
33.36,-9.74,-18.89
30.91,-14.14,-19.75
-67.79,116.26,6.4
28.46,-9.55,-19.76
27.84,-7.48,-17.7
29.44,-14.7,-18.39
25.5,-11.77,-19.85
26.9,-10.1,-19.22
26.31,-11.35,-16.9
27.05,-18.8,-16.29
27.79,-16.91,-16.27
25.4,-15.48,-14.81
27.02,-15.09,-15.12
26.07,-13.82,-15.33
24.43,-14.61,-15.56
23.28,-14.25,-15.08
22.23,-16.19,-15.3
21.11,-16.91,-15.55
20.27,-16.5,-15.01
18.1,-20.27,-14.31
18.66,-21.38,-14.42
18.22,-18.15,-13.98
21.96,-18.62,-13.29
25.15,-16.33,-13.02
24.2,-17.81,-12.47
28.43,-20.24,-13.05
32.58,-17.25,-14.16
32.26,-10.67,-14.23
33.47,-8.87,-13.9
32.06,-8.99,-13.91
32.64,-11.15,-14.12
33.57,-9.5,-14.14
33.46,-7.12,-14
32.5,-5.15,-13.29
30.41,-9.09,-13.56
25.86,-8.02,-12.8
23.94,-13.83,-12.77
23.63,-14.42,-13.05
23.88,-13.04,-12.87
23.2,-13.28,-11.83
24.73,-16.7,-11.62
26.72,-15.34,-11.63
26.4,-16,-12.16
26.12,-13.23,-12.14
25.47,-15.8,-11.78
23.03,-16.93,-11.17
26.47,-21.31,-11.7
27.85,-18.33,-10.79
29.78,-14.92,-10.26
30.97,-13.43,-10.11
30.03,-14.86,-10.93
30.8,-12.87,-11.51
30.44,-11.54,-12
30.48,-9.84,-12.83
28,-10.75,-12.71
23.79,-9.95,-11.89
25.27,-15.88,-12.49
28,-15.67,-13.63
26.94,-13.4,-14.05
28.09,-11.28,-13.79
27.72,-6.89,-12.56
29.05,-12.56,-12.33
29.68,-12.02,-12.63
29.21,-10.82,-12.95
29.41,-11.06,-13.32
27.23,-10.42,-13.39
26.13,-12.97,-13.72
24.36,-14.36,-13.6
24.15,-15.75,-13.19
25.8,-13.87,-13.47
23.42,-11.13,-12.66
22.5,-16.77,-12.58
22.02,-16.92,-12.14
21.49,-16.47,-11.54
22,-15.57,-11.6
21.55,-17.14,-11.66
22.8,-17.48,-11.53
25.19,-13.85,-10.95
24.9,-14.45,-11
25.83,-13.65,-10.52
24.96,-14.17,-10.07
24.17,-15.33,-10.39
24.84,-18.24,-10.24
21.98,-18.24,-10.65
22.08,-16.16,-10.57
22.03,-17.76,-10.76
18.57,-17.55,-11.39
18.24,-16.95,-11.53
17.6,-18.18,-11.17
17.35,-21.75,-11.09
16.07,-18.91,-10.46
14.55,-19.43,-10.64
17,-24.03,-10.64
17.01,-19.88,-10.03
19.45,-18.25,-10.34
23.27,-20.81,-11.5
27,-15.21,-11.52
26.34,-9.78,-10.35
25.39,-13.33,-9.67
24.69,-14.31,-9.56
24.6,-14.22,-9.56
22.6,-15.44,-9.72
23.37,-12.8,-9.65
24.26,-13.56,-9.93
24.55,-13.06,-9.89
23.56,-14.46,-9.8
24.52,-18.4,-10.14
23.36,-17.16,-10
23.07,-16.89,-10.21
22.72,-16.19,-9.93
23.12,-14.1,-9.66
22.43,-16.73,-10.07
20.5,-15.83,-10.37
20.66,-15.51,-10.25
19.27,-16.48,-10.51
17.15,-17.51,-10.81
16.44,-14.83,-10.35
17.99,-16.61,-10.09
15.33,-19.63,-10.47
15.37,-19.36,-10.71
15.87,-21.16,-10.77
15.06,-22.81,-10.85
14.78,-20.93,-10.97
15.54,-20.19,-11.09
16.49,-21.45,-11.54
17.37,-22.53,-11.61
18.61,-24.71,-12.06
15.13,-24.4,-12.16
17.87,-24.22,-12.16
21.72,-21.62,-11.98
21.27,-17.48,-11.77
19.98,-16.57,-11.74
19.82,-18.37,-12.12
20.64,-15.89,-11.32
24.67,-13.03,-11.5
22.64,-14.91,-11.42
24.57,-16.74,-11.57
24.21,-17.08,-11.28
29.53,-14.21,-10.84
28.08,-8.49,-10.97
26.09,-12.39,-10.79
27.97,-12.16,-10.62
25.45,-12.35,-10.7
22,-16.53,-11.49
17.73,-21.42,-12.11
15.89,-21.34,-11.69
14.3,-21.2,-11.67
11.59,-27.46,-11.65
11.39,-28.97,-12.67
16.98,-18.29,-13.19
21.09,-17.31,-13.47
23.52,-13.3,-13.47
21.43,-10.53,-13.47
21.71,-10.89,-13.19
25.45,-9.59,-12.42
26.64,-7.61,-12.59
24.56,-5.87,-12.77
23.32,-5.49,-11.81
19.73,-5.59,-10.83
14.69,-15.42,-10.29
14.85,-19.89,-9.99
16.45,-25.04,-9.94
17.53,-24.89,-9.85
20.06,-23.6,-9.28
22.47,-24.12,-10.12
28.8,-19.35,-11.8
33.35,-12.61,-13.05
33.52,-5.59,-13.53
29.92,-10.32,-13.45
31.6,-8.08,-14.02
34.78,-7.42,-14.64
32.04,-5.59,-14.78
28.63,-9.51,-13.79
28.05,-4.53,-12.23
26.95,-5.02,-10.04
25.33,-1.14,-8.03
21.94,-16.98,-7.75
23.32,-19.81,-8.13
23.31,-15.09,-7.83
22.93,-14.96,-7.33
23.63,-19.28,-8.62
22.43,-16.48,-8.94
22.02,-13.85,-8.61
24.22,-19.62,-9.21
23.54,-19.86,-9.96
21.1,-20.95,-10.6
22.69,-19.88,-11.22
22.95,-20.76,-12.9
28.23,-14.6,-13.69
33.6,-9.32,-13.69
32.44,-3.57,-13.4
30.44,-4.39,-12.04
31.39,-2.78,-10.57
36,-4.74,-9.35
35.86,3.79,-7.79
31.23,-3.35,-7.26
27.83,-5.03,-6.33
27.38,-7.45,-6.11
27.87,-9.74,-7.61
25.91,-7.87,-9.19
23.23,-10.83,-10.61
22.3,-10.81,-11.31
22.69,-9.71,-11.9
21.06,-9.91,-13.13
21.99,-9.62,-14.56
20.06,-9.61,-15.46
17,-12.69,-16.17
15.78,-12.93,-15.68
15.53,-14.21,-15.92
14.23,-17.85,-16.6
10.2,-10.73,-15.53
9.34,-24.54,-15.63
8.84,-27.71,-16.21
6.9,-18.64,-15.9
15.01,-14.39,-14.17
13.71,-12.91,-13.9
12.55,-13.25,-15.55
14.11,-21.66,-18.21
15.68,-2.89,-15.77
13.47,-9.47,-13.32
15.65,-20.55,-14.19
14.27,-16.85,-15.05
13.68,-19.58,-15.37
12.94,-16.21,-15.32
15.2,-13.05,-13.63
20.85,-14.68,-14.88
18.36,-7.7,-17.32
15.35,-4.58,-16.54
11.59,-6.45,-15.2
9.83,-20.01,-15.57
10.37,-16.63,-16
9.8,-16.93,-15.44
3.63,-19.51,-14.69
4.34,-19.99,-14.09
4.48,-20.67,-15.08
12.61,-18.88,-18.01
7.95,-18.38,-16.52
6.09,-12.89,-16.22
8.14,-24.38,-17.98
8.84,-35.37,-19.77
0.38,-10.18,-18.21
2.93,-29.06,-20.41
10.01,-6.3,-20.52
2.29,0.25,-17.02
5.54,-12.71,-18.2
12.48,-13.62,-17.38
18.62,-16.47,-16.87
15.52,-24.21,-16.87
13.13,-21.84,-16.5
19.9,-17.04,-14.55
29.26,-15.51,-16.13
27.38,-3.46,-15.9
28.04,-2.17,-16.1
30.87,-0.76,-16.22
34.43,3.42,-14.17
17.14,-6.25,-16.88
6.83,-5.84,-12.59
10.61,-23.45,-12.4
9.31,-5.1,-10.25
20.66,0.32,-4.28
23.97,-17.43,-3.61
19.29,-19.52,-3.2
23.11,-26.83,-2.74
34.46,-18.53,-1.14
32.75,-16.9,-2.26
32.81,-17.57,-3.3
32.19,-17.06,-4.86
26.9,-20.1,-7.82
26.29,-13.67,-9.13
30.33,-5.42,-9.17
36.92,0.43,-10.5
39.2,3.23,-11.9
10.47,42.89,-4.15
14.7,6.83,-5.44
21.09,-2.78,-5.43
18.61,-9.46,-4.91
11.81,-7.4,-4.39
6.59,-10.61,-3.98
16.19,-33.53,-7.25
8.07,-29.99,-10.2
0.35,-22.92,-7.38
-1.04,-25.22,-6.9
9.37,-38.31,-8.77
16.14,-26.89,-8.88
21.09,-24.71,-8.98
20.94,-18.42,-9.89
20.59,-17.09,-11.14
21.47,-15.16,-12.2
22.75,-19.79,-12.43
19.64,-19.35,-12.77
11.26,-14.87,-11.27
3.62,-19.54,-10.37
6.95,-22.35,-9.79
4.71,-26.89,-8.86
3.62,-31.01,-7.8
2.43,-45.41,-9.52
-0.92,-41.32,-10.65
5.21,-35.41,-11.5
12.42,-37.06,-12.11
16.77,-9.65,-11.08
16.49,-15.45,-11.16
11.7,-18.71,-11.2
16.19,-14.52,-10.87
-2.33,-4.03,-6.42
-12.22,-24.37,-5.72
-17.83,-23.77,-7.58
-19.45,-35.72,-8.4
-4.23,-45.01,-10.71
7.97,-6.18,-14
1.21,-54.37,-13.58
4.39,-17.52,-14.36
4.87,-16.14,-13.99
9.2,-31.33,-13.97
10.07,-26.54,-13.29
15.22,-28.16,-14.12
13.79,-23.16,-14.34
17.56,-25.51,-14.53
17.98,-23.8,-13.71
16.69,-27,-13.7
14.08,-33.1,-14.48
19.02,-20.73,-17.22
13.66,-27.04,-16.84
4.74,-31.59,-16.21
8.1,-39.38,-16.06
-3.04,-22.28,-8.3
5.53,-40.37,-7.17
6.54,-47.84,-8.81
15.17,-27.63,-8.29
18.26,-19.08,-6.68
18.28,-20.73,-6.65
27.39,-18.49,-7.24
31.61,-11.2,-7.74
29.95,-5,-7.66
28.22,-6.85,-7.57
30.14,-7.55,-7.96
31.18,-6.18,-8.3
28.2,-4.53,-8.42
27.78,-6.67,-8.38
26.75,-8.85,-8.72
24.6,-12.68,-9.08
22.49,-12.14,-8.76
24.89,-13.44,-7.45
22.98,-8.96,-7.26
25.29,-13.12,-6.79
26.7,-9.08,-5.53
28.2,-13.06,-5.9
27.9,-6.43,-6.39
27.71,-8.16,-6.11
29.01,-10.95,-5.68
27.86,-8.05,-5.42
26.19,-11.25,-5.85
27.96,-10.61,-6.2
29.55,-7.74,-6.49
28.74,-7.19,-6.91
29.17,-7.3,-7.45
26.98,-7.71,-7.6
24.65,-10.38,-7.7
23.25,-14.05,-7.4
22.9,-13.16,-7.32
19.3,-15.53,-7
17.94,-14.01,-5.75
18.63,-17.77,-5.62
21.85,-13.24,-4.98
24.26,-16.81,-5.29
23.36,-20.65,-5.94
20.46,-17.64,-5.9
22.05,-15.59,-5.91
24.83,-12.5,-5.78
24.68,-11.01,-5.45
26.44,-9.42,-5.31
27.94,-6.84,-5.06
31.92,-4.28,-4.88
30.38,-4.2,-5.38
31.19,-1.1,-5.13
28.64,-1.78,-5.09
23.1,-7.63,-5.44
21.2,-9.98,-4.83
16.86,-8.65,-4.35
16.21,-19.11,-5.22
17.78,-25.7,-6.27
19.05,-21.32,-6.17
17.8,-21.01,-6.37
16.62,-23.23,-6.77
22.49,-19.24,-6.58
25.94,-12.89,-6.86
22.44,-9.45,-7.03
20.61,-15.42,-8.04
